season,game_no,game_date,disam_name,player_name,goals_scored
1969/70,52,1970-04-17,Hinch,Jimmy Hinch,1
1969/70,52,1970-04-17,Gill,Frank Gill,3
1969/70,54,1970-04-24,Beamish,Kenny Beamish,1
1969/70,55,1970-04-27,Yardley,George Yardley,1
1970/71,1,1970-08-15,Beamish,Kenny Beamish,1
1970/71,2,1970-08-18,Yardley,George Yardley,1
1970/71,2,1970-08-18,Hinch,Jimmy Hinch,1
1970/71,4,1970-08-24,Beamish,Kenny Beamish,3
1970/71,4,1970-08-24,King A,Alan King,1
1970/71,5,1970-08-29,Yardley,George Yardley,1
1970/71,5,1970-08-29,OG,OG,1
1970/71,6,1970-09-02,Yardley,George Yardley,1
1970/71,7,1970-09-04,Hinch,Jimmy Hinch,1
1970/71,7,1970-09-04,Gill,Frank Gill,1
1970/71,8,1970-09-09,Yardley,George Yardley,1
1970/71,11,1970-09-22,Hinch,Jimmy Hinch,1
1970/71,12,1970-09-25,Hinch,Jimmy Hinch,1
1970/71,14,1970-10-02,Gill,Frank Gill,1
1970/71,15,1970-10-10,Hinch,Jimmy Hinch,1
1970/71,16,1970-10-16,Moore M,Malcolm Moore,1
1970/71,17,1970-10-19,Brodie,Eric Brodie,1
1970/71,17,1970-10-19,Moore M,Malcolm Moore,1
1970/71,17,1970-10-19,Hinch,Jimmy Hinch,1
1970/71,19,1970-10-30,Joy,Brian Joy,1
1970/71,19,1970-10-30,Beamish,Kenny Beamish,1
1970/71,19,1970-10-30,Moore M,Malcolm Moore,1
1970/71,19,1970-10-30,Hinch,Jimmy Hinch,1
1970/71,20,1970-11-07,Moore M,Malcolm Moore,2
1970/71,23,1970-11-21,Gill,Frank Gill,1
1970/71,27,1970-12-04,Beamish,Kenny Beamish,3
1970/71,27,1970-12-04,Hinch,Jimmy Hinch,2
1970/71,28,1970-12-12,Beamish,Kenny Beamish,1
1970/71,30,1970-12-26,Crossley,Paul Crossley,1
1970/71,30,1970-12-26,Beamish,Kenny Beamish,1
1970/71,30,1970-12-26,Moore M,Malcolm Moore,1
1970/71,32,1971-01-16,Hinch,Jimmy Hinch,1
1970/71,34,1971-02-01,Moore M,Malcolm Moore,1
1970/71,34,1971-02-01,Brodie,Eric Brodie,1
1970/71,37,1971-02-20,Dempsey,John Dempsey,1
1970/71,37,1971-02-20,Moore M,Malcolm Moore,1
1970/71,37,1971-02-20,Gill,Frank Gill,1
1970/71,38,1971-02-27,Moore M,Malcolm Moore,2
1970/71,39,1971-03-05,Beamish,Kenny Beamish,1
1970/71,41,1971-03-13,Crossley,Paul Crossley,1
1970/71,42,1971-03-15,Crossley,Paul Crossley,2
1970/71,42,1971-03-15,Storton T,Trevor Storton,1
1970/71,43,1971-03-22,Beamish,Kenny Beamish,1
1970/71,46,1971-04-02,OG,OG,1
1970/71,48,1971-04-10,Beamish,Kenny Beamish,1
1970/71,53,1971-04-30,Brodie,Eric Brodie,1
1971/72,1,1971-08-14,Beamish,Kenny Beamish,1
1971/72,1,1971-08-14,Storton T,Trevor Storton,1
1971/72,2,1971-08-18,Brodie,Eric Brodie,1
1971/72,3,1971-08-21,Mathias,Ray Mathias,1
1971/72,4,1971-08-25,Moore M,Malcolm Moore,1
1971/72,4,1971-08-25,Beamish,Kenny Beamish,2
1971/72,7,1971-09-03,Beamish,Kenny Beamish,1
1971/72,10,1971-09-18,Storton T,Trevor Storton,2
1971/72,12,1971-09-27,Coyne,John Coyne,1
1971/72,12,1971-09-27,Crossley,Paul Crossley,1
1971/72,13,1971-10-02,Coyne,John Coyne,1
1971/72,13,1971-10-02,Beamish,Kenny Beamish,1
1971/72,14,1971-10-08,Beamish,Kenny Beamish,1
1971/72,14,1971-10-08,Coyne,John Coyne,1
1971/72,17,1971-10-22,Russell,Alex Russell,1
1971/72,17,1971-10-22,Beamish,Kenny Beamish,1
1971/72,18,1971-10-30,Beamish,Kenny Beamish,1
1971/72,19,1971-11-05,Russell,Alex Russell,1
1971/72,19,1971-11-05,King A,Alan King,1
1971/72,20,1971-11-13,Russell,Alex Russell,1
1971/72,21,1971-11-20,King A,Alan King,1
1971/72,21,1971-11-20,Moore M,Malcolm Moore,1
1971/72,21,1971-11-20,Crossley,Paul Crossley,2
1971/72,22,1971-11-26,Moore M,Malcolm Moore,1
1971/72,23,1971-12-04,Beamish,Kenny Beamish,1
1971/72,24,1971-12-11,Storton T,Trevor Storton,1
1971/72,24,1971-12-11,Crossley,Paul Crossley,1
1971/72,25,1971-12-15,Brodie,Eric Brodie,1
1971/72,25,1971-12-15,Beamish,Kenny Beamish,1
1971/72,25,1971-12-15,Moore M,Malcolm Moore,1
1971/72,25,1971-12-15,Crossley,Paul Crossley,1
1971/72,26,1971-12-17,Russell,Alex Russell,1
1971/72,26,1971-12-17,Beamish,Kenny Beamish,1
1971/72,28,1972-01-01,Beamish,Kenny Beamish,1
1971/72,28,1972-01-01,Storton T,Trevor Storton,1
1971/72,28,1972-01-01,Crossley,Paul Crossley,1
1971/72,29,1972-01-08,Crossley,Paul Crossley,1
1971/72,31,1972-01-17,Beamish,Kenny Beamish,1
1971/72,31,1972-01-17,Moore M,Malcolm Moore,1
1971/72,31,1972-01-17,Storton T,Trevor Storton,1
1971/72,31,1972-01-17,Crossley,Paul Crossley,1
1971/72,32,1972-01-22,Beamish,Kenny Beamish,1
1971/72,34,1972-02-05,Yeats,Ron Yeats,1
1971/72,34,1972-02-05,Beamish,Kenny Beamish,1
1971/72,36,1972-02-12,Moore M,Malcolm Moore,1
1971/72,37,1972-02-19,Beamish,Kenny Beamish,1
1971/72,37,1972-02-19,Moore M,Malcolm Moore,2
1971/72,37,1972-02-19,Crossley,Paul Crossley,1
1971/72,39,1972-03-04,Beamish,Kenny Beamish,1
1971/72,39,1972-03-04,OG,OG,1
1971/72,41,1972-03-15,Moore M,Malcolm Moore,1
1971/72,41,1972-03-15,Manning,John Manning,1
1971/72,44,1972-03-27,Storton T,Trevor Storton,2
1971/72,44,1972-03-27,Maher,Aiden Maher,1
1971/72,45,1972-03-31,King A,Alan King,1
1971/72,45,1972-03-31,Storton T,Trevor Storton,1
1971/72,47,1972-04-07,Fagan,Kit Fagan,1
1971/72,48,1972-04-15,OG,OG,1
1971/72,49,1972-04-18,Moore M,Malcolm Moore,1
1971/72,50,1972-04-21,Yeats,Ron Yeats,1
1971/72,50,1972-04-21,Russell,Alex Russell,1
1971/72,50,1972-04-21,Fagan,Kit Fagan,1
1971/72,54,1972-05-08,Yeats,Ron Yeats,1
1971/72,54,1972-05-08,King A,Alan King,1
1971/72,56,1972-05-15,Moore M,Malcolm Moore,1
1972/73,3,1972-08-18,Loyden,Eddie Loyden,1
1972/73,3,1972-08-18,Young,Tommy Young,1
1972/73,6,1972-09-01,Crossley,Paul Crossley,1
1972/73,6,1972-09-01,Loyden,Eddie Loyden,2
1972/73,7,1972-09-09,Crossley,Paul Crossley,1
1972/73,8,1972-09-15,Russell,Alex Russell,1
1972/73,9,1972-09-19,Crossley,Paul Crossley,1
1972/73,11,1972-09-25,Flood,Eddie Flood,1
1972/73,11,1972-09-25,Loyden,Eddie Loyden,3
1972/73,12,1972-09-29,Russell,Alex Russell,1
1972/73,13,1972-10-07,Crossley,Paul Crossley,1
1972/73,15,1972-10-13,Duffy,Alan Duffy,1
1972/73,17,1972-10-23,Loyden,Eddie Loyden,1
1972/73,18,1972-10-27,Moore M,Malcolm Moore,1
1972/73,18,1972-10-27,St John,Ian St John,1
1972/73,18,1972-10-27,Loyden,Eddie Loyden,2
1972/73,19,1972-11-04,Moore M,Malcolm Moore,1
1972/73,20,1972-11-10,OG,OG,1
1972/73,21,1972-11-18,Flood,Eddie Flood,1
1972/73,21,1972-11-18,Moore M,Malcolm Moore,1
1972/73,22,1972-11-24,Crossley,Paul Crossley,1
1972/73,23,1972-12-02,Loyden,Eddie Loyden,1
1972/73,24,1972-12-09,Young,Tommy Young,1
1972/73,25,1972-12-15,Young,Tommy Young,1
1972/73,25,1972-12-15,Crossley,Paul Crossley,1
1972/73,27,1972-12-26,Loyden,Eddie Loyden,1
1972/73,28,1972-12-30,Loyden,Eddie Loyden,1
1972/73,28,1972-12-30,Young,Tommy Young,2
1972/73,28,1972-12-30,Crossley,Paul Crossley,2
1972/73,29,1973-01-05,Moore M,Malcolm Moore,1
1972/73,29,1973-01-05,Duffy,Alan Duffy,1
1972/73,29,1973-01-05,Crossley,Paul Crossley,1
1972/73,32,1973-02-02,Graham,Bobby Graham,2
1972/73,32,1973-02-02,D'Arcy,Frank D'Arcy,1
1972/73,32,1973-02-02,Loyden,Eddie Loyden,1
1972/73,32,1973-02-02,Young,Tommy Young,1
1972/73,32,1973-02-02,OG,OG,1
1972/73,34,1973-02-10,Loyden,Eddie Loyden,1
1972/73,35,1973-02-16,Loyden,Eddie Loyden,1
1972/73,36,1973-02-24,Loyden,Eddie Loyden,1
1972/73,36,1973-02-24,Young,Tommy Young,1
1972/73,38,1973-03-07,Yeats,Ron Yeats,1
1972/73,39,1973-03-10,Loyden,Eddie Loyden,1
1972/73,40,1973-03-16,Veitch,Tommy Veitch,1
1972/73,40,1973-03-16,Graham,Bobby Graham,1
1972/73,41,1973-03-19,Moore M,Malcolm Moore,1
1972/73,43,1973-03-31,Young,Tommy Young,2
1972/73,44,1973-04-06,Young,Tommy Young,1
1972/73,44,1973-04-06,Crossley,Paul Crossley,1
1972/73,46,1973-04-20,Loyden,Eddie Loyden,1
1972/73,49,1973-04-28,Loyden,Eddie Loyden,1
1973/74,2,1973-08-29,Tynan,Bobby Tynan,2
1973/74,2,1973-08-29,Crossley,Paul Crossley,1
1973/74,3,1973-09-01,Palios,Mark Palios,1
1973/74,3,1973-09-01,McAuley,Hughie McAuley,1
1973/74,4,1973-09-05,Loyden,Eddie Loyden,1
1973/74,5,1973-09-08,Loyden,Eddie Loyden,1
1973/74,6,1973-09-10,Palios,Mark Palios,1
1973/74,8,1973-09-19,Loyden,Eddie Loyden,1
1973/74,8,1973-09-19,Young,Tommy Young,1
1973/74,9,1973-09-22,Young,Tommy Young,1
1973/74,11,1973-10-02,Loyden,Eddie Loyden,1
1973/74,14,1973-10-12,Young,Tommy Young,1
1973/74,15,1973-10-19,Palios,Mark Palios,1
1973/74,16,1973-10-23,Moore,Ronnie Moore,1
1973/74,16,1973-10-23,Allen,Russell Allen,2
1973/74,18,1973-10-31,Loyden,Eddie Loyden,1
1973/74,19,1973-11-02,Mathias,Ray Mathias,1
1973/74,19,1973-11-02,Crossley,Paul Crossley,1
1973/74,19,1973-11-02,Young,Tommy Young,1
1973/74,21,1973-11-13,Allen,Russell Allen,1
1973/74,22,1973-11-17,Tynan,Bobby Tynan,1
1973/74,22,1973-11-17,Young,Tommy Young,1
1973/74,23,1973-11-24,Moore,Ronnie Moore,1
1973/74,23,1973-11-24,Tynan,Bobby Tynan,1
1973/74,24,1973-12-01,Young,Tommy Young,1
1973/74,25,1973-12-08,Moore,Ronnie Moore,1
1973/74,25,1973-12-08,Crossley,Paul Crossley,1
1973/74,25,1973-12-08,Tynan,Bobby Tynan,1
1973/74,25,1973-12-08,Young,Tommy Young,1
1973/74,27,1973-12-22,Allen,Russell Allen,1
1973/74,29,1973-12-29,Crossley,Paul Crossley,1
1973/74,34,1974-02-02,Peplow,Steve Peplow,1
1973/74,34,1974-02-02,Loyden,Eddie Loyden,1
1973/74,36,1974-02-10,Young,Tommy Young,1
1973/74,38,1974-02-24,Tynan,Bobby Tynan,1
1973/74,38,1974-02-24,Crossley,Paul Crossley,1
1973/74,42,1974-03-23,Crossley,Paul Crossley,1
1973/74,44,1974-03-30,Mitchell,Barrie Mitchell,1
1973/74,45,1974-04-01,Yeats,Ron Yeats,1
1973/74,45,1974-04-01,Mitchell,Barrie Mitchell,1
1973/74,45,1974-04-01,Crossley,Paul Crossley,1
1973/74,46,1974-04-06,Palios,Mark Palios,1
1973/74,46,1974-04-06,OG,OG,1
1973/74,47,1974-04-08,Yeats,Ron Yeats,1
1973/74,49,1974-04-13,Allen,Russell Allen,1
1973/74,49,1974-04-13,Mitchell,Barrie Mitchell,1
1973/74,49,1974-04-13,Palios,Mark Palios,1
1973/74,51,1974-04-20,Veitch,Tommy Veitch,1
1973/74,51,1974-04-20,Tynan,Bobby Tynan,1
1973/74,51,1974-04-20,Crossley,Paul Crossley,1
1973/74,52,1974-04-22,Palios,Mark Palios,2
1973/74,52,1974-04-22,Mitchell,Barrie Mitchell,1
1973/74,52,1974-04-22,Crossley,Paul Crossley,2
1973/74,53,1974-04-26,Peplow,Steve Peplow,1
1973/74,53,1974-04-26,Tynan,Bobby Tynan,1
1974/75,2,1974-08-21,Crossley,Paul Crossley,1
1974/75,2,1974-08-21,Young,Tommy Young,1
1974/75,3,1974-08-24,Crossley,Paul Crossley,1
1974/75,4,1974-08-31,Coppell,Steve Coppell,1
1974/75,4,1974-08-31,Allen,Russell Allen,1
1974/75,6,1974-09-07,Allen,Russell Allen,1
1974/75,8,1974-09-13,OG,OG,1
1974/75,12,1974-09-27,Young,Tommy Young,1
1974/75,13,1974-10-01,Veitch,Tommy Veitch,1
1974/75,13,1974-10-01,Coppell,Steve Coppell,1
1974/75,13,1974-10-01,Peplow,Steve Peplow,1
1974/75,14,1974-10-04,Coppell,Steve Coppell,1
1974/75,14,1974-10-04,Tynan,Bobby Tynan,1
1974/75,14,1974-10-04,Peplow,Steve Peplow,1
1974/75,16,1974-10-19,Young,Tommy Young,1
1974/75,17,1974-10-21,Coppell,Steve Coppell,1
1974/75,17,1974-10-21,Young,Tommy Young,1
1974/75,17,1974-10-21,Allen,Russell Allen,1
1974/75,19,1974-11-02,Peplow,Steve Peplow,1
1974/75,20,1974-11-09,Coppell,Steve Coppell,1
1974/75,20,1974-11-09,Tynan,Bobby Tynan,1
1974/75,21,1974-11-15,Flood,Eddie Flood,1
1974/75,21,1974-11-15,Coppell,Steve Coppell,1
1974/75,21,1974-11-15,Crossley,Paul Crossley,1
1974/75,22,1974-11-23,Coppell,Steve Coppell,1
1974/75,22,1974-11-23,Tynan,Bobby Tynan,1
1974/75,23,1974-11-29,Flood,Eddie Flood,1
1974/75,23,1974-11-29,Coppell,Steve Coppell,1
1974/75,23,1974-11-29,Tynan,Bobby Tynan,1
1974/75,23,1974-11-29,Veitch,Tommy Veitch,1
1974/75,23,1974-11-29,Crossley,Paul Crossley,2
1974/75,24,1974-12-06,Tynan,Bobby Tynan,1
1974/75,25,1974-12-14,OG,OG,1
1974/75,26,1974-12-16,Crossley,Paul Crossley,1
1974/75,29,1974-12-28,Tynan,Bobby Tynan,1
1974/75,29,1974-12-28,Veitch,Tommy Veitch,1
1974/75,31,1975-01-10,Coppell,Steve Coppell,1
1974/75,31,1975-01-10,Crossley,Paul Crossley,1
1974/75,33,1975-01-25,Palios,Mark Palios,1
1974/75,33,1975-01-25,Coppell,Steve Coppell,1
1974/75,33,1975-01-25,Young,Tommy Young,1
1974/75,34,1975-01-31,Coppell,Steve Coppell,1
1974/75,34,1975-01-31,Allen,Russell Allen,1
1974/75,34,1975-01-31,OG,OG,1
1974/75,35,1975-02-08,Allen,Russell Allen,1
1974/75,36,1975-02-14,Crossley,Paul Crossley,1
1974/75,39,1975-03-07,Palios,Mark Palios,1
1974/75,40,1975-03-15,Crossley,Paul Crossley,1
1974/75,42,1975-03-21,Crossley,Paul Crossley,1
1974/75,43,1975-03-28,Mathias,Ray Mathias,1
1974/75,43,1975-03-28,Mitchell,Barrie Mitchell,2
1974/75,44,1975-03-29,Allen,Russell Allen,1
1974/75,47,1975-04-09,Moore,Ronnie Moore,1
1974/75,50,1975-04-18,Crossley,Paul Crossley,2
1974/75,52,1975-04-30,Allen,Russell Allen,1
1974/75,52,1975-04-30,Tynan,Bobby Tynan,1
1974/75,53,1975-05-07,Moore,Ronnie Moore,1
1974/75,53,1975-05-07,Allen,Russell Allen,1
1975/76,1,1975-08-16,Moore,Ronnie Moore,1
1975/76,2,1975-08-20,Moore,Ronnie Moore,1
1975/76,3,1975-08-22,Mathias,Ray Mathias,1
1975/76,3,1975-08-22,OG,OG,1
1975/76,4,1975-08-26,Moore,Ronnie Moore,2
1975/76,5,1975-08-29,Moore,Ronnie Moore,1
1975/76,5,1975-08-29,Allen,Russell Allen,1
1975/76,6,1975-09-02,Allen,Russell Allen,1
1975/76,7,1975-09-05,Moore,Ronnie Moore,1
1975/76,7,1975-09-05,Tynan,Bobby Tynan,1
1975/76,9,1975-09-19,Tynan,Bobby Tynan,1
1975/76,10,1975-09-22,Peplow,Steve Peplow,1
1975/76,10,1975-09-22,Tynan,Bobby Tynan,1
1975/76,11,1975-09-27,Peplow,Steve Peplow,1
1975/76,11,1975-09-27,Moore,Ronnie Moore,1
1975/76,12,1975-10-03,Young,Tommy Young,1
1975/76,12,1975-10-03,Mitchell,Barrie Mitchell,2
1975/76,12,1975-10-03,Moore,Ronnie Moore,2
1975/76,12,1975-10-03,James,John James,2
1975/76,13,1975-10-10,Moore,Ronnie Moore,1
1975/76,13,1975-10-10,James,John James,1
1975/76,14,1975-10-18,James,John James,1
1975/76,14,1975-10-18,Kenny,Billy Kenny,1
1975/76,15,1975-10-20,James,John James,1
1975/76,16,1975-10-24,Young,Tommy Young,1
1975/76,16,1975-10-24,Peplow,Steve Peplow,3
1975/76,16,1975-10-24,Moore,Ronnie Moore,1
1975/76,16,1975-10-24,James,John James,1
1975/76,17,1975-11-01,James,John James,1
1975/76,18,1975-11-04,Peplow,Steve Peplow,1
1975/76,18,1975-11-04,James,John James,1
1975/76,19,1975-11-07,Moore,Ronnie Moore,4
1975/76,19,1975-11-07,James,John James,1
1975/76,22,1975-11-28,Peplow,Steve Peplow,1
1975/76,22,1975-11-28,Moore,Ronnie Moore,2
1975/76,23,1975-12-06,Peplow,Steve Peplow,1
1975/76,23,1975-12-06,James,John James,2
1975/76,25,1975-12-19,Peplow,Steve Peplow,1
1975/76,25,1975-12-19,Mitchell,Barrie Mitchell,1
1975/76,27,1975-12-27,Peplow,Steve Peplow,1
1975/76,27,1975-12-27,Moore,Ronnie Moore,4
1975/76,28,1976-01-03,Palios,Mark Palios,1
1975/76,28,1976-01-03,Moore,Ronnie Moore,4
1975/76,29,1976-01-09,Moore,Ronnie Moore,1
1975/76,32,1976-02-06,Moore,Ronnie Moore,1
1975/76,32,1976-02-06,James,John James,1
1975/76,33,1976-02-14,James,John James,1
1975/76,34,1976-02-20,Mitchell,Barrie Mitchell,1
1975/76,34,1976-02-20,James,John James,1
1975/76,35,1976-02-24,Mathias,Ray Mathias,1
1975/76,35,1976-02-24,Philpotts,Dave Philpotts,1
1975/76,36,1976-02-28,Palios,Mark Palios,1
1975/76,38,1976-03-10,Moore,Ronnie Moore,1
1975/76,39,1976-03-12,James,John James,1
1975/76,40,1976-03-15,Moore,Ronnie Moore,1
1975/76,40,1976-03-15,James,John James,1
1975/76,41,1976-03-20,Moore,Ronnie Moore,1
1975/76,41,1976-03-20,James,John James,1
1975/76,42,1976-03-26,Philpotts,Dave Philpotts,1
1975/76,42,1976-03-26,Palios,Mark Palios,1
1975/76,42,1976-03-26,Moore,Ronnie Moore,1
1975/76,44,1976-04-02,Palios,Mark Palios,1
1975/76,44,1976-04-02,Tynan,Bobby Tynan,1
1975/76,44,1976-04-02,Allen,Russell Allen,1
1975/76,45,1976-04-06,Tynan,Bobby Tynan,1
1975/76,47,1976-04-14,Peplow,Steve Peplow,1
1975/76,47,1976-04-14,Moore,Ronnie Moore,1
1975/76,47,1976-04-14,James,John James,1
1975/76,48,1976-04-17,Moore,Ronnie Moore,3
1975/76,49,1976-04-19,Philpotts,Dave Philpotts,1
1975/76,49,1976-04-19,Moore,Ronnie Moore,1
1975/76,50,1976-04-26,Philpotts,Dave Philpotts,1
1975/76,50,1976-04-26,Moore,Ronnie Moore,1
1975/76,50,1976-04-26,James,John James,1
1976/77,1,1976-08-14,James,John James,1
1976/77,2,1976-08-18,Moore,Ronnie Moore,1
1976/77,2,1976-08-18,James,John James,2
1976/77,4,1976-08-27,Moore,Ronnie Moore,1
1976/77,6,1976-09-04,Tynan,Bobby Tynan,1
1976/77,8,1976-09-11,Kenny,Billy Kenny,1
1976/77,8,1976-09-11,Allen,Russell Allen,1
1976/77,9,1976-09-18,Tynan,Bobby Tynan,1
1976/77,10,1976-09-25,Allen,Russell Allen,1
1976/77,11,1976-10-02,Peplow,Steve Peplow,1
1976/77,13,1976-10-16,Tynan,Bobby Tynan,1
1976/77,13,1976-10-16,Allen,Russell Allen,1
1976/77,14,1976-10-22,Kenny,Billy Kenny,1
1976/77,14,1976-10-22,Moore,Ronnie Moore,1
1976/77,15,1976-10-25,Kenny,Billy Kenny,1
1976/77,16,1976-10-30,Allen,Russell Allen,1
1976/77,19,1976-11-13,Young,Tommy Young,2
1976/77,21,1976-11-26,Young,Tommy Young,1
1976/77,21,1976-11-26,Allen,Russell Allen,1
1976/77,22,1976-12-04,Allen,Russell Allen,1
1976/77,23,1976-12-17,Young,Tommy Young,1
1976/77,23,1976-12-17,OG,OG,1
1976/77,24,1976-12-27,Palios,Mark Palios,1
1976/77,24,1976-12-27,Allen,Russell Allen,1
1976/77,26,1977-01-07,Palios,Mark Palios,1
1976/77,26,1977-01-07,Cliff,Eddie Cliff,1
1976/77,26,1977-01-07,Moore,Ronnie Moore,1
1976/77,26,1977-01-07,Allen,Russell Allen,1
1976/77,28,1977-01-28,Allen,Russell Allen,1
1976/77,29,1977-01-31,Peplow,Steve Peplow,2
1976/77,29,1977-01-31,Moore,Ronnie Moore,1
1976/77,29,1977-01-31,Allen,Russell Allen,1
1976/77,33,1977-03-05,Kenny,Billy Kenny,1
1976/77,35,1977-03-11,James,John James,1
1976/77,37,1977-03-21,Palios,Mark Palios,1
1976/77,37,1977-03-21,Moore,Ronnie Moore,1
1976/77,37,1977-03-21,James,John James,1
1976/77,37,1977-03-21,Allen,Russell Allen,1
1976/77,39,1977-03-28,Moore,Ronnie Moore,1
1976/77,41,1977-04-08,Moore,Ronnie Moore,1
1976/77,41,1977-04-08,Allen,Russell Allen,1
1976/77,43,1977-04-12,Parry,Les Parry,1
1976/77,43,1977-04-12,James,John James,1
1976/77,44,1977-04-16,Allen,Russell Allen,1
1976/77,45,1977-04-19,Cliff,Eddie Cliff,1
1976/77,45,1977-04-19,Moore,Ronnie Moore,1
1976/77,45,1977-04-19,Allen,Russell Allen,1
1976/77,46,1977-04-23,Flood,Eddie Flood,1
1976/77,46,1977-04-23,Allen,Russell Allen,1
1976/77,48,1977-05-02,Moore,Ronnie Moore,1
1976/77,48,1977-05-02,James,John James,1
1976/77,49,1977-05-06,Allen,Russell Allen,1
1977/78,2,1977-08-16,Tynan,Bobby Tynan,1
1977/78,2,1977-08-16,Allen,Russell Allen,1
1977/78,3,1977-08-20,Palios,Mark Palios,1
1977/78,3,1977-08-20,Allen,Russell Allen,2
1977/78,4,1977-08-27,Allen,Russell Allen,1
1977/78,5,1977-09-02,Moore,Ronnie Moore,1
1977/78,7,1977-09-12,Evans,Clive Evans,1
1977/78,7,1977-09-12,Peplow,Steve Peplow,1
1977/78,7,1977-09-12,Moore,Ronnie Moore,1
1977/78,9,1977-09-24,Allen,Russell Allen,1
1977/78,11,1977-09-30,Palios,Mark Palios,3
1977/78,11,1977-09-30,Moore,Ronnie Moore,1
1977/78,11,1977-09-30,Allen,Russell Allen,1
1977/78,12,1977-10-03,Peplow,Steve Peplow,1
1977/78,12,1977-10-03,Moore,Ronnie Moore,1
1977/78,14,1977-10-15,Moore,Ronnie Moore,1
1977/78,15,1977-10-21,Philpotts,Dave Philpotts,1
1977/78,15,1977-10-21,Tynan,Bobby Tynan,1
1977/78,16,1977-10-25,Moore,Ronnie Moore,1
1977/78,18,1977-11-05,Flood,Eddie Flood,1
1977/78,18,1977-11-05,Palios,Mark Palios,1
1977/78,18,1977-11-05,Moore,Ronnie Moore,1
1977/78,18,1977-11-05,Allen,Russell Allen,1
1977/78,18,1977-11-05,James,John James,1
1977/78,19,1977-11-12,Palios,Mark Palios,1
1977/78,19,1977-11-12,Allen,Russell Allen,1
1977/78,20,1977-11-19,Moore,Ronnie Moore,1
1977/78,21,1977-11-26,Allen,Russell Allen,1
1977/78,22,1977-11-29,James,John James,1
1977/78,24,1977-12-10,Palios,Mark Palios,1
1977/78,25,1977-12-16,Peplow,Steve Peplow,2
1977/78,25,1977-12-16,Moore,Ronnie Moore,2
1977/78,26,1977-12-26,Tynan,Bobby Tynan,3
1977/78,27,1977-12-27,Moore,Ronnie Moore,1
1977/78,28,1977-12-30,Peplow,Steve Peplow,1
1977/78,28,1977-12-30,Allen,Russell Allen,1
1977/78,30,1978-01-06,Moore,Ronnie Moore,1
1977/78,31,1978-01-14,Moore,Ronnie Moore,1
1977/78,31,1978-01-14,Tynan,Bobby Tynan,1
1977/78,33,1978-01-20,Palios,Mark Palios,1
1977/78,33,1978-01-20,Moore,Ronnie Moore,1
1977/78,37,1978-03-06,Tynan,Bobby Tynan,1
1977/78,38,1978-03-10,Allen,Russell Allen,1
1977/78,41,1978-03-25,Evans,Clive Evans,1
1977/78,41,1978-03-25,Peplow,Steve Peplow,1
1977/78,41,1978-03-25,Moore,Ronnie Moore,1
1977/78,43,1978-03-31,Allen,Russell Allen,1
1977/78,45,1978-04-08,Tynan,Bobby Tynan,1
1977/78,46,1978-04-11,Peplow,Steve Peplow,1
1977/78,47,1978-04-14,Moore,Ronnie Moore,1
1977/78,47,1978-04-14,Allen,Russell Allen,1
1977/78,49,1978-04-26,Cliff,Eddie Cliff,1
1977/78,49,1978-04-26,Allen,Russell Allen,1
1977/78,50,1978-04-28,Moore,Ronnie Moore,1
1978/79,1,1978-08-12,McAuley,Hughie McAuley,1
1978/79,2,1978-08-16,O'Neil,Tommy O'Neil,1
1978/79,3,1978-08-19,Peplow,Steve Peplow,1
1978/79,4,1978-08-21,Peplow,Steve Peplow,1
1978/79,5,1978-08-26,Cliff,Eddie Cliff,1
1978/79,7,1978-09-09,Peplow,Steve Peplow,1
1978/79,8,1978-09-16,Evans,Clive Evans,1
1978/79,8,1978-09-16,Moore,Ronnie Moore,2
1978/79,10,1978-09-25,Moore,Ronnie Moore,1
1978/79,10,1978-09-25,Evans,Clive Evans,1
1978/79,13,1978-10-13,O'Neil,Tommy O'Neil,1
1978/79,13,1978-10-13,Bramhall,John Bramhall,1
1978/79,13,1978-10-13,Moore,Ronnie Moore,3
1978/79,13,1978-10-13,Peplow,Steve Peplow,1
1978/79,14,1978-10-16,Evans,Clive Evans,1
1978/79,14,1978-10-16,Bramhall,John Bramhall,1
1978/79,16,1978-10-27,Moore,Ronnie Moore,1
1978/79,18,1978-11-10,O'Neil,Tommy O'Neil,1
1978/79,20,1978-11-18,Peplow,Steve Peplow,1
1978/79,21,1978-11-25,Moore,Ronnie Moore,1
1978/79,21,1978-11-25,McAuley,Hughie McAuley,1
1978/79,23,1978-12-16,Moore,Ronnie Moore,1
1978/79,25,1978-12-23,Craven,Steve Craven,1
1978/79,25,1978-12-23,Peplow,Steve Peplow,1
1978/79,27,1979-01-13,Evans,Clive Evans,1
1978/79,27,1979-01-13,Peplow,Steve Peplow,1
1978/79,28,1979-02-03,Parry,Les Parry,1
1978/79,28,1979-02-03,Moore,Ronnie Moore,1
1978/79,29,1979-02-10,Evans,Clive Evans,1
1978/79,30,1979-02-16,Kerr,John Kerr,1
1978/79,31,1979-02-19,Kerr,John Kerr,1
1978/79,32,1979-02-24,Postlewhite,Dennis Postlewhite,1
1978/79,36,1979-03-10,Evans,Clive Evans,1
1978/79,36,1979-03-10,OG,OG,1
1978/79,37,1979-03-16,Kerr,John Kerr,1
1978/79,37,1979-03-16,Palios,Mark Palios,1
1978/79,38,1979-03-24,Kerr,John Kerr,1
