season,game_no,player_name,shirt_no,role,on_for,off_for
1966/67,10,Parnell,2,starter,,
1966/67,10,Robertson,3,starter,,
1966/67,10,Martin,4,starter,,
1966/67,10,McFarland,5,starter,,
1966/67,10,King A,6,starter,,
1966/67,10,Hill,7,starter,,
1966/67,10,Manning,8,starter,,
1966/67,10,Westlake,9,starter,,
1966/67,10,Pritchard,10,starter,,
1966/67,10,Williams,11,starter,,
1966/67,11,Cumbes,1,starter,,
1966/67,11,Parnell,2,starter,,
1966/67,11,Robertson,3,starter,,
1966/67,11,Pritchard,4,starter,,
1966/67,11,McFarland,5,starter,,
1966/67,11,King A,6,starter,,
1966/67,11,Hill,7,starter,,
1966/67,11,Manning,8,starter,,
1966/67,11,Westlake,9,starter,,
1966/67,11,Sinclair,10,starter,,
1966/67,11,Williams,11,starter,,
1966/67,12,Cumbes,1,starter,,
1966/67,12,Parnell,2,starter,,
1966/67,12,Robertson,3,starter,,
1966/67,12,Ashworth,4,starter,,
1966/67,12,McFarland,5,starter,,
1966/67,12,King A,6,starter,,
1966/67,12,Hill,7,starter,,
1966/67,12,Pritchard,8,starter,,
1966/67,12,Westlake,9,starter,,
1966/67,12,Sinclair,10,starter,,
1966/67,12,Williams,11,starter,,
1966/67,13,Cumbes,1,starter,,
1966/67,13,Parnell,2,starter,,
1966/67,13,Robertson,3,starter,,
1966/67,13,Ashworth,4,starter,,
1966/67,13,McFarland,5,starter,,
1966/67,13,King A,6,starter,,
1966/67,13,Hill,7,starter,,
1966/67,13,Manning,8,starter,,
1966/67,13,Westlake,9,starter,,
1966/67,13,Pritchard,10,starter,,
1966/67,13,Williams,11,starter,,
1966/67,14,Cumbes,1,starter,,
1966/67,14,Parnell,2,starter,,12
1966/67,14,Robertson,3,starter,,
1966/67,14,Ashworth,4,starter,,
1966/67,14,McFarland,5,starter,,
1966/67,14,King A,6,starter,,
1966/67,14,Hill,7,starter,,
1966/67,14,Manning,8,starter,,
1966/67,14,Westlake,9,starter,,
1966/67,14,Pritchard,10,starter,,
1966/67,14,Williams,11,starter,,
1966/67,14,Storton S,12,sub,2,
1966/67,15,Cumbes,1,starter,,
1966/67,15,Storton S,2,starter,,
1966/67,15,Robertson,3,starter,,
1966/67,15,Ashworth,4,starter,,
1966/67,15,McFarland,5,starter,,
1966/67,15,King A,6,starter,,
1966/67,15,Hill,7,starter,,
1966/67,15,Pritchard,8,starter,,
1966/67,15,Westlake,9,starter,,
1966/67,15,Beamish,10,starter,,12
1966/67,15,Williams,11,starter,,
1966/67,15,Sinclair,12,sub,10,
1966/67,16,Cumbes,1,starter,,
1966/67,16,Storton S,2,starter,,
1966/67,16,Robertson,3,starter,,
1966/67,16,Ashworth,4,starter,,
1966/67,16,McFarland,5,starter,,
1966/67,16,King A,6,starter,,
1966/67,16,Hill,7,starter,,
1966/67,16,Pritchard,8,starter,,
1966/67,16,Westlake,9,starter,,12
1966/67,16,Sinclair,10,starter,,
1966/67,16,Williams,11,starter,,
1966/67,16,Martin,12,sub,9,
1966/67,17,Cumbes,1,starter,,
1966/67,17,Storton S,2,starter,,
1966/67,17,Robertson,3,starter,,
1966/67,17,Ashworth,4,starter,,
1966/67,17,McFarland,5,starter,,
1966/67,17,King A,6,starter,,
1966/67,17,Hill,7,starter,,
1966/67,17,Pritchard,8,starter,,
1966/67,17,Westlake,9,starter,,
1966/67,17,Sinclair,10,starter,,
1966/67,17,Williams,11,starter,,
1966/67,18,Cumbes,1,starter,,
1966/67,18,Storton S,2,starter,,
1966/67,18,Robertson,3,starter,,
1966/67,18,Ashworth,4,starter,,
1966/67,18,McFarland,5,starter,,
1966/67,18,King A,6,starter,,
1966/67,18,Hill,7,starter,,
1966/67,18,Pritchard,8,starter,,
1966/67,18,Westlake,9,starter,,
1966/67,18,Sinclair,10,starter,,
1966/67,18,Williams,11,starter,,
1966/67,19,Cumbes,1,starter,,
1966/67,19,Parnell,2,starter,,
1966/67,19,Robertson,3,starter,,
1966/67,19,Ashworth,4,starter,,
1966/67,19,McFarland,5,starter,,
1966/67,19,King A,6,starter,,
1966/67,19,Hill,7,starter,,
1966/67,19,Pritchard,8,starter,,
1966/67,19,Westlake,9,starter,,
1966/67,19,Sinclair,10,starter,,
1966/67,19,Williams,11,starter,,
1966/67,20,Cumbes,1,starter,,
1966/67,20,Parnell,2,starter,,
1966/67,20,Robertson,3,starter,,
1966/67,20,Ashworth,4,starter,,
1966/67,20,McFarland,5,starter,,
1966/67,20,King A,6,starter,,
1966/67,20,Hill,7,starter,,
1966/67,20,Pritchard,8,starter,,
1966/67,20,Westlake,9,starter,,
1966/67,20,Sinclair,10,starter,,
1966/67,20,Williams,11,starter,,
1966/67,21,Cumbes,1,starter,,
1966/67,21,Parnell,2,starter,,
1966/67,21,Robertson,3,starter,,
1966/67,21,Ashworth,4,starter,,
1966/67,21,McFarland,5,starter,,
1966/67,21,King A,6,starter,,
1966/67,21,Hill,7,starter,,
1966/67,21,Pritchard,8,starter,,
1966/67,21,Westlake,9,starter,,
1966/67,21,Sinclair,10,starter,,
1966/67,21,Williams,11,starter,,
1966/67,22,Cumbes,1,starter,,
1966/67,22,Parnell,2,starter,,
1966/67,22,Robertson,3,starter,,
1966/67,22,Ashworth,4,starter,,
1966/67,22,McFarland,5,starter,,
1966/67,22,King A,6,starter,,
1966/67,22,Hill,7,starter,,
1966/67,22,Pritchard,8,starter,,
1966/67,22,Westlake,9,starter,,
1966/67,22,Sinclair,10,starter,,
1966/67,22,Williams,11,starter,,
1966/67,23,Cumbes,1,starter,,
1966/67,23,Parnell,2,starter,,
1966/67,23,Robertson,3,starter,,
1966/67,23,Storton S,4,starter,,
1966/67,23,McFarland,5,starter,,
1966/67,23,King A,6,starter,,
1966/67,23,Hill,7,starter,,
1966/67,23,Pritchard,8,starter,,
1966/67,23,Westlake,9,starter,,
1966/67,23,Sinclair,10,starter,,
1966/67,23,Williams,11,starter,,
1966/67,24,Cumbes,1,starter,,
1966/67,24,Parnell,2,starter,,
1966/67,24,Robertson,3,starter,,
1966/67,24,Storton S,4,starter,,
1966/67,24,McFarland,5,starter,,
1966/67,24,King A,6,starter,,
1966/67,24,Hill,7,starter,,12
1966/67,24,Pritchard,8,starter,,
1966/67,24,Yardley,9,starter,,
1966/67,24,Sinclair,10,starter,,
1966/67,24,Williams,11,starter,,
1966/67,24,Westlake,12,sub,7,
1966/67,25,Cumbes,1,starter,,
1966/67,25,Parnell,2,starter,,
1966/67,25,Martin,3,starter,,
1966/67,25,Storton S,4,starter,,
1966/67,25,McFarland,5,starter,,
1966/67,25,King A,6,starter,,
1966/67,25,Hill,7,starter,,
1966/67,25,Pritchard,8,starter,,
1966/67,25,Yardley,9,starter,,
1966/67,25,Sinclair,10,starter,,
1966/67,25,Williams,11,starter,,
1966/67,26,Cumbes,1,starter,,
1966/67,26,Parnell,2,starter,,
1966/67,26,Martin,3,starter,,
1966/67,26,Storton S,4,starter,,
1966/67,26,McFarland,5,starter,,
1966/67,26,King A,6,starter,,
1966/67,26,Hill,7,starter,,
1966/67,26,Pritchard,8,starter,,
1966/67,26,Yardley,9,starter,,
1966/67,26,Westlake,10,starter,,
1966/67,26,Williams,11,starter,,
1966/67,27,Cumbes,1,starter,,
1966/67,27,Robertson,2,starter,,
1966/67,27,Martin,3,starter,,12
1966/67,27,Storton S,4,starter,,
1966/67,27,McFarland,5,starter,,
1966/67,27,King A,6,starter,,
1966/67,27,Hill,7,starter,,
1966/67,27,Pritchard,8,starter,,
1966/67,27,Yardley,9,starter,,
1966/67,27,King J,10,starter,,
1966/67,27,Williams,11,starter,,
1966/67,27,Crawford,12,sub,3,
1966/67,28,Cumbes,1,starter,,
1966/67,28,Storton S,2,starter,,
1966/67,28,Robertson,3,starter,,
1966/67,28,King J,4,starter,,
1966/67,28,McFarland,5,starter,,
1966/67,28,Ashworth,6,starter,,
1966/67,28,Pritchard,7,starter,,12
1966/67,28,Yardley,8,starter,,
1966/67,28,King A,9,starter,,
1966/67,28,Sinclair,10,starter,,
1966/67,28,Williams,11,starter,,
1966/67,28,Crawford,12,sub,7,
1966/67,29,Cumbes,1,starter,,
1966/67,29,Parnell,2,starter,,
1966/67,29,Storton S,3,starter,,
1966/67,29,King J,4,starter,,
1966/67,29,McFarland,5,starter,,
1966/67,29,Ashworth,6,starter,,
1966/67,29,Pritchard,7,starter,,
1966/67,29,Yardley,8,starter,,
1966/67,29,King A,9,starter,,
1966/67,29,Sinclair,10,starter,,
1966/67,29,Williams,11,starter,,
1966/67,30,Cumbes,1,starter,,
1966/67,30,Storton S,2,starter,,
1966/67,30,Robertson,3,starter,,
1966/67,30,King J,4,starter,,
1966/67,30,McFarland,5,starter,,
1966/67,30,Ashworth,6,starter,,
1966/67,30,Hill,7,starter,,
1966/67,30,Yardley,8,starter,,
1966/67,30,King A,9,starter,,
1966/67,30,Sinclair,10,starter,,
1966/67,30,Williams,11,starter,,
1966/67,31,Cumbes,1,starter,,
1966/67,31,Storton S,2,starter,,
1966/67,31,Robertson,3,starter,,
1966/67,31,King J,4,starter,,
1966/67,31,McFarland,5,starter,,
1966/67,31,King A,6,starter,,
1966/67,31,Hill,7,starter,,
1966/67,31,Yardley,8,starter,,
1966/67,31,Ashworth,9,starter,,
1966/67,31,Sinclair,10,starter,,
1966/67,31,Williams,11,starter,,
1966/67,32,Cumbes,1,starter,,
1966/67,32,Storton S,2,starter,,
1966/67,32,Robertson,3,starter,,
1966/67,32,King J,4,starter,,
1966/67,32,McFarland,5,starter,,
1966/67,32,King A,6,starter,,
1966/67,32,Hill,7,starter,,
1966/67,32,Yardley,8,starter,,
1966/67,32,Hudson,9,starter,,
1966/67,32,Pritchard,10,starter,,
1966/67,32,Williams,11,starter,,
1966/67,33,Cumbes,1,starter,,
1966/67,33,Storton S,2,starter,,
1966/67,33,Robertson,3,starter,,
1966/67,33,King J,4,starter,,
1966/67,33,McFarland,5,starter,,
1966/67,33,King A,6,starter,,
1966/67,33,Hill,7,starter,,
1966/67,33,Yardley,8,starter,,
1966/67,33,Hudson,9,starter,,
1966/67,33,Pritchard,10,starter,,
1966/67,33,Williams,11,starter,,
1966/67,34,Cumbes,1,starter,,
1966/67,34,Storton S,2,starter,,
1966/67,34,Robertson,3,starter,,
1966/67,34,King J,4,starter,,
1966/67,34,McFarland,5,starter,,
1966/67,34,King A,6,starter,,
1966/67,34,Sinclair,7,starter,,
1966/67,34,Yardley,8,starter,,
1966/67,34,Hudson,9,starter,,
1966/67,34,Pritchard,10,starter,,
1966/67,34,Williams,11,starter,,
1966/67,35,Cumbes,1,starter,,
1966/67,35,Storton S,2,starter,,
1966/67,35,Robertson,3,starter,,
1966/67,35,King J,4,starter,,
1966/67,35,McFarland,5,starter,,
1966/67,35,King A,6,starter,,
1966/67,35,Parnell,7,starter,,
1966/67,35,Sinclair,8,starter,,
1966/67,35,Yardley,9,starter,,
1966/67,35,Pritchard,10,starter,,12
1966/67,35,Williams,11,starter,,
1966/67,35,Martin,12,sub,10,
1966/67,36,Cumbes,1,starter,,
1966/67,36,Storton S,2,starter,,
1966/67,36,Robertson,3,starter,,
1966/67,36,King J,4,starter,,
1966/67,36,McFarland,5,starter,,
1966/67,36,King A,6,starter,,
1966/67,36,Hill,7,starter,,
1966/67,36,Sinclair,8,starter,,
1966/67,36,Yardley,9,starter,,
1966/67,36,Pritchard,10,starter,,
1966/67,36,Williams,11,starter,,
1966/67,37,Cumbes,1,starter,,
1966/67,37,Storton S,2,starter,,
1966/67,37,Robertson,3,starter,,
1966/67,37,King J,4,starter,,
1966/67,37,McFarland,5,starter,,
1966/67,37,King A,6,starter,,
1966/67,37,Stevens,7,starter,,
1966/67,37,Yardley,8,starter,,
1966/67,37,Hudson,9,starter,,
1966/67,37,Pritchard,10,starter,,
1966/67,37,Williams,11,starter,,
1966/67,38,Cumbes,1,starter,,
1966/67,38,Storton S,2,starter,,
1966/67,38,Robertson,3,starter,,
1966/67,38,King J,4,starter,,
1966/67,38,McFarland,5,starter,,
1966/67,38,King A,6,starter,,12
1966/67,38,Stevens,7,starter,,
1966/67,38,Yardley,8,starter,,
1966/67,38,Hudson,9,starter,,
1966/67,38,Pritchard,10,starter,,
1966/67,38,Williams,11,starter,,
1966/67,38,Sinclair,12,sub,6,
1966/67,39,Cumbes,1,starter,,
1966/67,39,Storton S,2,starter,,
1966/67,39,Robertson,3,starter,,
1966/67,39,King J,4,starter,,
1966/67,39,McFarland,5,starter,,
1966/67,39,Stevens,6,starter,,
1966/67,39,Sinclair,7,starter,,
1966/67,39,Yardley,8,starter,,
1966/67,39,Hudson,9,starter,,
1966/67,39,Pritchard,10,starter,,
1966/67,39,Williams,11,starter,,
1966/67,40,Cumbes,1,starter,,
1966/67,40,Storton S,2,starter,,
1966/67,40,Robertson,3,starter,,
1966/67,40,King J,4,starter,,
1966/67,40,McFarland,5,starter,,
1966/67,40,King A,6,starter,,
1966/67,40,Hill,7,starter,,
1966/67,40,Yardley,8,starter,,
1966/67,40,Hudson,9,starter,,
1966/67,40,Pritchard,10,starter,,12
1966/67,40,Williams,11,starter,,
1966/67,40,Stevens,12,sub,10,
1966/67,41,Cumbes,1,starter,,
1966/67,41,Martin,2,starter,,
1966/67,41,Robertson,3,starter,,
1966/67,41,King J,4,starter,,
1966/67,41,McFarland,5,starter,,
1966/67,41,King A,6,starter,,
1966/67,41,Hill,7,starter,,
1966/67,41,Hudson,8,starter,,
1966/67,41,Yardley,9,starter,,
1966/67,41,Stevens,10,starter,,
1966/67,41,Sinclair,11,starter,,
1966/67,42,Cumbes,1,starter,,
1966/67,42,King J,2,starter,,
1966/67,42,Robertson,3,starter,,
1966/67,42,Stevens,4,starter,,
1966/67,42,Martin,5,starter,,
1966/67,42,King A,6,starter,,
1966/67,42,Blundell,7,starter,,
1966/67,42,Hudson,8,starter,,
1966/67,42,Yardley,9,starter,,
1966/67,42,Ashworth,10,starter,,
1966/67,42,Sinclair,11,starter,,
1966/67,43,Cumbes,1,starter,,
1966/67,43,Blundell,2,starter,,
1966/67,43,Robertson,3,starter,,
1966/67,43,King J,4,starter,,
1966/67,43,Martin,5,starter,,
1966/67,43,King A,6,starter,,
1966/67,43,Hill,7,starter,,
1966/67,43,Ashworth,8,starter,,
1966/67,43,Yardley,9,starter,,
1966/67,43,Stevens,10,starter,,
1966/67,43,Sinclair,11,starter,,
1966/67,44,Cumbes,1,starter,,
1966/67,44,Storton S,2,starter,,
1966/67,44,Robertson,3,starter,,
1966/67,44,King J,4,starter,,
1966/67,44,Martin,5,starter,,
1966/67,44,King A,6,starter,,
1966/67,44,Stevens,7,starter,,
1966/67,44,Yardley,8,starter,,
1966/67,44,Hudson,9,starter,,
1966/67,44,Pritchard,10,starter,,
1966/67,44,Sinclair,11,starter,,
1966/67,45,Cumbes,1,starter,,
1966/67,45,Storton S,2,starter,,
1966/67,45,Robertson,3,starter,,
1966/67,45,Stevens,4,starter,,
1966/67,45,Martin,5,starter,,
1966/67,45,King A,6,starter,,
1966/67,45,Hill,7,starter,,
1966/67,45,Yardley,8,starter,,
1966/67,45,Hudson,9,starter,,
1966/67,45,Pritchard,10,starter,,
1966/67,45,Sinclair,11,starter,,
1966/67,46,Cumbes,1,starter,,
1966/67,46,Storton S,2,starter,,
1966/67,46,Robertson,3,starter,,
1966/67,46,Stevens,4,starter,,
1966/67,46,Martin,5,starter,,
1966/67,46,King A,6,starter,,
1966/67,46,Hill,7,starter,,
1966/67,46,Yardley,8,starter,,
1966/67,46,Hudson,9,starter,,
1966/67,46,Pritchard,10,starter,,
1966/67,46,Sinclair,11,starter,,
1966/67,47,Cumbes,1,starter,,
1966/67,47,Storton S,2,starter,,
1966/67,47,Robertson,3,starter,,
1966/67,47,Stevens,4,starter,,
1966/67,47,Martin,5,starter,,
1966/67,47,King A,6,starter,,
1966/67,47,Ashworth,7,starter,,
1966/67,47,Yardley,8,starter,,
1966/67,47,Hudson,9,starter,,
1966/67,47,Pritchard,10,starter,,
1966/67,47,Sinclair,11,starter,,
1966/67,48,Cumbes,1,starter,,
1966/67,48,Storton S,2,starter,,
1966/67,48,Robertson,3,starter,,
1966/67,48,Stevens,4,starter,,
1966/67,48,Martin,5,starter,,
1966/67,48,King A,6,starter,,
1966/67,48,Hill,7,starter,,
1966/67,48,Yardley,8,starter,,
1966/67,48,Hudson,9,starter,,
1966/67,48,Pritchard,10,starter,,
1966/67,48,Williams,11,starter,,
1966/67,49,Cumbes,1,starter,,
1966/67,49,Storton S,2,starter,,
1966/67,49,Robertson,3,starter,,
1966/67,49,Stevens,4,starter,,
1966/67,49,Martin,5,starter,,
1966/67,49,King A,6,starter,,
1966/67,49,Hill,7,starter,,
1966/67,49,Yardley,8,starter,,
1966/67,49,Hudson,9,starter,,
1966/67,49,Pritchard,10,starter,,
1966/67,49,Williams,11,starter,,
1966/67,50,Cumbes,1,starter,,
1966/67,50,King J,2,starter,,
1966/67,50,Storton S,3,starter,,
1966/67,50,Stevens,4,starter,,
1966/67,50,Martin,5,starter,,
1966/67,50,King A,6,starter,,
1966/67,50,Sinclair,7,starter,,
1966/67,50,Yardley,8,starter,,
1966/67,50,Hudson,9,starter,,
1966/67,50,Pritchard,10,starter,,
1966/67,50,Williams,11,starter,,
1966/67,51,Cumbes,1,starter,,
1966/67,51,King J,2,starter,,
1966/67,51,Storton S,3,starter,,
1966/67,51,Stevens,4,starter,,
1966/67,51,Martin,5,starter,,
1966/67,51,King A,6,starter,,
1966/67,51,Hill,7,starter,,
1966/67,51,Hudson,8,starter,,
1966/67,51,Yardley,9,starter,,
1966/67,51,Pritchard,10,starter,,
1966/67,51,Williams,11,starter,,
1966/67,52,Cumbes,1,starter,,
1966/67,52,King J,2,starter,,
1966/67,52,Storton S,3,starter,,
1966/67,52,Stevens,4,starter,,
1966/67,52,Martin,5,starter,,
1966/67,52,King A,6,starter,,
1966/67,52,Hill,7,starter,,12
1966/67,52,Hudson,8,starter,,
1966/67,52,Yardley,9,starter,,
1966/67,52,Pritchard,10,starter,,
1966/67,52,Williams,11,starter,,
1966/67,52,Sinclair,12,sub,7,
1967/68,1,Cumbes,1,starter,,
1967/68,1,King J,2,starter,,
1967/68,1,Martin,3,starter,,
1967/68,1,Stevens,4,starter,,
1967/68,1,McFarland,5,starter,,
1967/68,1,King A,6,starter,,
1967/68,1,Sinclair,7,starter,,
1967/68,1,Yardley,8,starter,,
1967/68,1,Pritchard,9,starter,,
1967/68,1,Casey,10,starter,,
1967/68,1,Williams,11,starter,,
1967/68,2,Cumbes,1,starter,,
1967/68,2,King J,2,starter,,
1967/68,2,Martin,3,starter,,
1967/68,2,King A,4,starter,,
1967/68,2,McFarland,5,starter,,
1967/68,2,Stevens,6,starter,,
1967/68,2,Pritchard,7,starter,,
1967/68,2,Sinclair,8,starter,,
1967/68,2,Yardley,9,starter,,
1967/68,2,Hudson,10,starter,,
1967/68,2,Williams,11,starter,,
1967/68,3,Cumbes,1,starter,,
1967/68,3,Storton S,2,starter,,
1967/68,3,Martin,3,starter,,
1967/68,3,King A,4,starter,,12
1967/68,3,McFarland,5,starter,,
1967/68,3,King J,6,starter,,
1967/68,3,Casey,7,starter,,
1967/68,3,Sinclair,8,starter,,
1967/68,3,Yardley,9,starter,,
1967/68,3,Pritchard,10,starter,,
1967/68,3,Williams,11,starter,,
1967/68,3,Robertson,12,sub,4,
1967/68,4,Cumbes,1,starter,,
1967/68,4,King J,2,starter,,
1967/68,4,Martin,3,starter,,
1967/68,4,Pritchard,4,starter,,
1967/68,4,Storton S,5,starter,,
1967/68,4,Casey,6,starter,,
1967/68,4,Hill,7,starter,,
1967/68,4,Yardley,8,starter,,
1967/68,4,Hudson,9,starter,,
1967/68,4,Sinclair,10,starter,,
1967/68,4,Williams,11,starter,,
1967/68,5,Cumbes,1,starter,,
1967/68,5,King J,2,starter,,
1967/68,5,Robertson,3,starter,,
1967/68,5,Casey,4,starter,,
1967/68,5,Martin,5,starter,,
1967/68,5,King A,6,starter,,
1967/68,5,Parry,7,starter,,
1967/68,5,Pritchard,8,starter,,
1967/68,5,Yardley,9,starter,,
1967/68,5,Sinclair,10,starter,,
1967/68,5,Williams,11,starter,,
1967/68,6,Cumbes,1,starter,,
1967/68,6,King J,2,starter,,
1967/68,6,Robertson,3,starter,,
1967/68,6,Casey,4,starter,,
1967/68,6,Martin,5,starter,,
1967/68,6,King A,6,starter,,
1967/68,6,Hill,7,starter,,
1967/68,6,Pritchard,8,starter,,
1967/68,6,Yardley,9,starter,,
1967/68,6,Sinclair,10,starter,,
1967/68,6,Williams,11,starter,,
1967/68,7,Cumbes,1,starter,,
1967/68,7,King J,2,starter,,
1967/68,7,Robertson,3,starter,,
1967/68,7,Casey,4,starter,,
1967/68,7,Martin,5,starter,,
1967/68,7,King A,6,starter,,
1967/68,7,Hill,7,starter,,
1967/68,7,Sinclair,8,starter,,
1967/68,7,Yardley,9,starter,,
1967/68,7,Pritchard,10,starter,,
1967/68,7,Williams,11,starter,,
1967/68,8,Cumbes,1,starter,,
1967/68,8,King J,2,starter,,
1967/68,8,Robertson,3,starter,,
1967/68,8,Casey,4,starter,,
1967/68,8,Martin,5,starter,,
1967/68,8,King A,6,starter,,
1967/68,8,Hill,7,starter,,
1967/68,8,Pritchard,8,starter,,
1967/68,8,Yardley,9,starter,,12
1967/68,8,Sinclair,10,starter,,
1967/68,8,Williams,11,starter,,
1967/68,8,Stevens,12,sub,9,
1967/68,9,Cumbes,1,starter,,
1967/68,9,King J,2,starter,,
1967/68,9,Robertson,3,starter,,
1967/68,9,Casey,4,starter,,
1967/68,9,Martin,5,starter,,
1967/68,9,King A,6,starter,,
1967/68,9,Hill,7,starter,,
1967/68,9,Pritchard,8,starter,,
1967/68,9,Yardley,9,starter,,
1967/68,9,Sinclair,10,starter,,
1967/68,9,Williams,11,starter,,
1967/68,10,Cumbes,1,starter,,
1967/68,10,King J,2,starter,,
1967/68,10,Robertson,3,starter,,
1967/68,10,Casey,4,starter,,
1967/68,10,Martin,5,starter,,
1967/68,10,King A,6,starter,,
1967/68,10,Hill,7,starter,,
1967/68,10,Pritchard,8,starter,,
1967/68,10,Yardley,9,starter,,
1967/68,10,Sinclair,10,starter,,
1967/68,10,Williams,11,starter,,
1967/68,11,Cumbes,1,starter,,
1967/68,11,King J,2,starter,,
1967/68,11,Robertson,3,starter,,
1967/68,11,Casey,4,starter,,
1967/68,11,Martin,5,starter,,
1967/68,11,King A,6,starter,,
1967/68,11,Hill,7,starter,,
1967/68,11,Pritchard,8,starter,,
1967/68,11,Yardley,9,starter,,
1967/68,11,Sinclair,10,starter,,
1967/68,11,Williams,11,starter,,
1967/68,12,Cumbes,1,starter,,
1967/68,12,King J,2,starter,,12
1967/68,12,Robertson,3,starter,,
1967/68,12,Casey,4,starter,,
1967/68,12,Martin,5,starter,,
1967/68,12,King A,6,starter,,
1967/68,12,Hill,7,starter,,
1967/68,12,Pritchard,8,starter,,
1967/68,12,Yardley,9,starter,,
1967/68,12,Sinclair,10,starter,,
1967/68,12,Williams,11,starter,,
1967/68,12,Stevens,12,sub,2,
1967/68,13,Cumbes,1,starter,,
1967/68,13,Storton S,2,starter,,
1967/68,13,Robertson,3,starter,,12
1967/68,13,Stevens,4,starter,,
1967/68,13,Martin,5,starter,,
1967/68,13,King A,6,starter,,
1967/68,13,Hill,7,starter,,
1967/68,13,Pritchard,8,starter,,
1967/68,13,Yardley,9,starter,,
1967/68,13,Sinclair,10,starter,,
1967/68,13,Williams,11,starter,,
1967/68,13,Beamish,12,sub,3,
1967/68,14,Cumbes,1,starter,,
1967/68,14,Storton S,2,starter,,
1967/68,14,Pointon,3,starter,,
1967/68,14,Stevens,4,starter,,
1967/68,14,Martin,5,starter,,
1967/68,14,King A,6,starter,,
1967/68,14,MacNamee,7,starter,,12
1967/68,14,Pritchard,8,starter,,
1967/68,14,Yardley,9,starter,,
1967/68,14,Sinclair,10,starter,,
1967/68,14,Williams,11,starter,,
1967/68,14,Hudson,12,sub,7,
1967/68,15,Cumbes,1,starter,,
1967/68,15,Storton S,2,starter,,
1967/68,15,Robertson,3,starter,,
1967/68,15,Stevens,4,starter,,
1967/68,15,Martin,5,starter,,
1967/68,15,King A,6,starter,,
1967/68,15,Hill,7,starter,,
1967/68,15,Pritchard,8,starter,,
1967/68,15,Yardley,9,starter,,
1967/68,15,Sinclair,10,starter,,
1967/68,15,Williams,11,starter,,
1967/68,16,Cumbes,1,starter,,
1967/68,16,Storton S,2,starter,,
1967/68,16,Robertson,3,starter,,
1967/68,16,Pritchard,4,starter,,
1967/68,16,Martin,5,starter,,
1967/68,16,King A,6,starter,,
1967/68,16,Hill,7,starter,,
1967/68,16,Sinclair,8,starter,,
1967/68,16,Yardley,9,starter,,12
1967/68,16,Beamish,10,starter,,
1967/68,16,Parry,11,starter,,
1967/68,16,Pointon,12,sub,9,
1967/68,17,Cumbes,1,starter,,
1967/68,17,Storton S,2,starter,,
1967/68,17,Robertson,3,starter,,
1967/68,17,Pritchard,4,starter,,
1967/68,17,Martin,5,starter,,
1967/68,17,King A,6,starter,,
1967/68,17,Parry,7,starter,,
1967/68,17,Sinclair,8,starter,,
1967/68,17,Yardley,9,starter,,
1967/68,17,Beamish,10,starter,,
1967/68,17,Williams,11,starter,,
1967/68,18,Cumbes,1,starter,,
1967/68,18,Storton S,2,starter,,
1967/68,18,Robertson,3,starter,,
1967/68,18,Pritchard,4,starter,,
1967/68,18,Martin,5,starter,,
1967/68,18,King A,6,starter,,
1967/68,18,Sinclair,7,starter,,
1967/68,18,Yardley,8,starter,,
1967/68,18,Beamish,9,starter,,
1967/68,18,Casey,10,starter,,
1967/68,18,Williams,11,starter,,
1967/68,19,Cumbes,1,starter,,
1967/68,19,Storton S,2,starter,,12
1967/68,19,Robertson,3,starter,,
1967/68,19,Casey,4,starter,,
1967/68,19,Martin,5,starter,,
1967/68,19,King A,6,starter,,
1967/68,19,Hill,7,starter,,
1967/68,19,Pritchard,8,starter,,
1967/68,19,Yardley,9,starter,,
1967/68,19,Beamish,10,starter,,
1967/68,19,Williams,11,starter,,
1967/68,19,Sinclair,12,sub,2,
1967/68,20,Cumbes,1,starter,,
1967/68,20,Pointon,2,starter,,
1967/68,20,Martin,3,starter,,
1967/68,20,Pritchard,4,starter,,12
1967/68,20,Storton T,5,starter,,
1967/68,20,King A,6,starter,,
1967/68,20,Beamish,7,starter,,
1967/68,20,Sinclair,8,starter,,
1967/68,20,Yardley,9,starter,,
1967/68,20,Casey,10,starter,,
1967/68,20,Williams,11,starter,,
1967/68,20,Stevens,12,sub,4,
